Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Dominican Republic,,,,,,,,,,,,,87.1770935058594,,,,,88.2771682739258,,,89.6973037719727,90.2255706787109,90.2241668701172,91.2505111694336,92.1477890014648,92.3210601806641,93.7641296386719,,,,,
Algeria,,,,,,,,,,,,,60.075080871582,,,,63.9187889099121,,67.5487518310547,,,,,,,,,,75.3229675292969,,,
Ecuador,86.1933288574219,,,,,,,,,,,89.6970901489258,,,,,,90.8655700683594,91.1225662231445,90.9175491333008,90.4701080322266,90.220817565918,90.9516830444336,92.2180786132812,93.2538604736328,93.2566223144531,93.3145294189453,92.0866928100586,,,92.4902420043945,94.0484924316406
Egypt,,,,,,,43.5953102111816,,,,,,,,,56.1215515136719,57.8119087219238,,,,63.5158081054688,,65.7566604614258,62.7052192687988,,,,65.5056915283203,,,,
Eritrea,,,,,,,,,,,,,40.2244186401367,,,,,,54.8010711669922,,,,,,,,,,68.9461898803711,,,
Spain,,95.0510025024414,,,,,,,,,,,,,96.2308807373047,96.9251480102539,96.9748306274414,97.2603225708008,96.8868408203125,96.9259719848633,97.0045013427734,97.0655670166016,97.2180404663086,97.4405364990234,97.4873504638672,97.5471267700195,97.6953582763672,,97.9737777709961,,98.1870422363281,
Estonia,,,,,,,,,,,99.7600631713867,,,,,,,,,,,99.9094772338867,,,,,,,,,,99.879997253418
Ethiopia,,,,,18.5149803161621,,,,,,,,,,22.7999992370605,17.9771995544434,,28.9216403961182,,,,,,,,,,44.4233818054199,,,,
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,,,,65.3263092041016,,,,,,,,,,,,,,,,,,,79.8789672851562,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,,,,,,,,,,,,,99.552848815918,,,,,,,,,,,,99.5145797729492,,,99.2947463989258,,,,
Ghana,,,,,,,,,,,49.7919616699219,,,,,,,,,,65.2946929931641,,,,,,,,,,76.1900024414062,
Guinea,,,,,,,9.74306964874268,,,,,,,18.2386798858643,,,,,,,12.1919498443604,,,,21.9622497558594,,,,27.6925601959229,,,31.2700004577637
Gambia,,,,,,,,,,,25.0615501403809,,,,,,,,,,,,,33.5753517150879,,41.577018737793,,,,,,
Guinea-Bissau,,,,,,,,,,,27.4942092895508,,,,,,,,,,,,,,30.7685108184814,,,,,,,
Equatorial Guinea,,,,,,,,,,,81.6230010986328,,,,,,,,,,90.6760787963867,,,,,,,,,,,
Greece,,89.3533020019531,,,,,,,,,,94.2394104003906,,,,,,,,91.8476104736328,,,,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,57.2926597595215,,,,,,,,63.341381072998,,,,,,,,,,72.4280395507812,72.1275863647461,76.3706588745117,,,,76.7233810424805,,,
Guyana,,,,,,,,,,,,,,,,,,,,87.2519836425781,,,,,85.0346069335938,,,,,,,
Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,,,,,,,,,,,,80.2236022949219,,,,,,83.452766418457,,,84.7250289916992,84.9302673339844,85.0514831542969,85.2847290039062,87.025993347168,87.8936996459961,88.9348602294922,,87.2655563354492,88.7316970825195,,
Croatia,,94.8172225952148,,,,,,,,,,97.0839004516602,,,,,,,,,,,,,,,,,,,,99.2399978637695
Haiti,,,,,,,,,,,,,,54.8614692687988,,,44.5994491577148,,,,,,,,,,58.3005218505859,,,,,
Hungary,98.8000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0999984741211
Indonesia,75.2701187133789,,,,,,,,,,,,,,86.7995910644531,,88.786979675293,,89.1013870239258,89.677116394043,,90.0687026977539,,,93.4508972167969,93.3357086181641,93.5869216918945,,93.9921798706055,,94.5523529052734,
India,,33.7295303344727,,,,,,,,,,47.842098236084,,,,,50.8237609863281,,,,,59.2773208618164,,,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,,56.156421661377,,,,,66.067756652832,,,,,,70.4000015258789,,,76.8026428222656,77.2400207519531,,77.6947174072266,,,,78.4162673950195,79.7558364868164,79.8393478393555,,80.7874374389648,,,,,
Iraq,,,,,,,,,,,64.1695022583008,,,,,,,,,,,,69.0,,74.5999984741211,,76.8000030517578,79.9000015258789,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
