Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Afghanistan,16.3972770341751,16.4745059258237,18.486474096561,21.4705855296444,23.6964797694065,25.1735001456541,26.2278567376539,27.2738435827852,28.3536973153642,29.5338254910078,29.963328887049,30.1866396823207,32.1976235377091,34.7195467856431,36.112339205495,37.4272741210923,39.0091593456296,39.7149793784401,40.5182205663646,41.9871931680542,43.2204467749107,44.8448507428361,46.7112506324456,48.3590282569032,50.160541526762,51.7509145546816,53.1042837649295,54.6485411587937,56.2482314520951,57.9082516903546,59.7522806371985,61.4805544056544
Angola,9.48795861073233,9.80884815914013,10.1327560760407,10.4582257158899,10.7981318681319,11.1592628539344,11.5371380444373,11.928407796583,12.3260319242801,12.7302101548087,13.1499655089436,13.5891449426486,14.0500032084704,14.537853533328,15.0566495548247,15.6019563648031,16.172567578407,16.7720253469159,17.3991513595893,18.0538012352611,18.7408237747654,19.4586596615064,20.2039720863079,20.9729702414374,21.7601163070506,22.5617397930537,23.385534611374,24.2308719018208,25.085050934467,25.9513820486083,26.8135766423358,27.6760840619235
Albania,119.946788321168,119.225912408759,118.505072992701,117.784197080292,117.063357664234,116.342481751825,115.621642335766,114.900766423358,114.179927007299,113.459051094891,112.738211678832,111.685145985401,111.350729927007,110.934890510949,110.472226277372,109.908284671533,109.21704379562,108.394781021898,107.566204379562,106.843759124088,106.314635036496,106.02901459854,105.854051094891,105.660291970803,105.441751824818,105.135145985401,104.967189781022,104.870693430657,104.612262773723,104.167554744526,103.571131386861,102.615547445255
Andorra,113.976595744681,117.944680851064,121.878723404255,125.863829787234,129.865957446809,133.889361702128,136.482978723404,137.621276595745,138.693617021277,139.691489361702,140.631914893617,144.297872340426,150.742553191489,157.248936170213,163.687234042553,169.842553191489,170.682978723404,166.314893617021,161.81914893617,157.131914893617,152.168085106383,150.142553191489,151.091489361702,151.844680851064,152.385106382979,152.651063829787,154.340425531915,157.1,159.602127659574,162.431914893617,165.31914893617,168.157446808511
United Arab Emirates,26.7551534778936,28.2791185581526,29.7976767107857,31.305040833568,32.7939172064207,34.2718670796959,36.2254998591946,38.6668403266685,41.1310898338496,43.6153618698958,46.1184595888482,48.6369754998592,51.1638270909603,53.6953393410307,56.2283722894959,60.2786961419319,68.9799211489721,82.6897212052943,98.4044635313996,112.540749084765,119.427921712194,120.743522951281,122.007448606026,123.230737820332,124.414967614756,125.554759222754,126.644086172909,127.686510842016,128.698521543227,129.705111236271,130.770050689946,131.866305266122
Argentina,11.9259605581926,12.0970087952965,12.2660166113078,12.4337210279571,12.60233932232,12.7694806499823,12.9314471131184,13.0873321421133,13.2397878459014,13.3931979873497,13.5458433362931,13.6955566761307,13.8433757568449,13.9870295868367,14.1297684429,14.2765534276809,14.4250357183313,14.5709272880743,14.7162334791299,14.8662574131524,14.904301546759,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,16.4208266190179,16.580892611147,16.7387416916056
Armenia,,,125.555145767475,121.438321039691,118.500632244468,116.711696522655,115.872778363189,114.907551808922,113.823322795926,112.610818405339,111.29339655778,110.05033368458,109.063470319635,108.32813487882,107.68335089568,107.033579206182,106.304390586582,105.528380751668,104.791745697225,104.119985950123,103.487636108184,102.879381805409,102.368141903758,101.910256410256,101.507903055848,101.109764664559,100.661573586231,100.17291886196,99.6331928345627,99.0727783631893,98.5461187214612,98.0321039690903
Antigua and Barbuda,143.927272727273,144.622727272727,146.952272727273,149.622727272727,152.436363636364,155.45,158.631818181818,161.859090909091,164.936363636364,167.775,170.579545454545,173.215909090909,175.443181818182,177.443181818182,179.411363636364,181.520454545455,183.852272727273,186.4,189.206818181818,192.122727272727,194.761363636364,197.111363636364,199.259090909091,201.129545454545,202.809090909091,204.411363636364,205.827272727273,207.088636363636,208.240909090909,209.356818181818,210.6,211.861363636364
Australia,2.22135662496908,2.24985173710998,2.27518256251383,2.2955115004621,2.31772620178853,2.34368379261419,2.37230608021035,2.39811475729925,2.42213712039363,2.44878018301811,2.47696679379873,2.50897530687424,2.53767882014501,2.5670355232157,2.5946294729443,2.62640667508428,2.66208895773401,2.71111802454994,2.76599442875181,2.8235883784804,2.86785858401781,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19715601363491,3.24534491589985,3.29365056253104,3.33452695130798,3.33922844714392
Austria,93.0422927775085,93.9758967523025,95.0158628211343,95.8026296655356,96.1720552593311,96.3194134755211,96.4495516238488,96.5589069316529,96.6649175957344,96.8531749878817,97.0863548230732,97.4587130392632,97.9393722733883,98.4176320891905,99.0301260300533,99.7070891904993,100.201660203587,100.526987396995,100.842171594765,101.106677169171,101.350024236549,101.692232186137,102.156943771207,102.760821619001,103.567086766844,104.734597673291,105.873339796413,106.61131846825,107.131858943286,107.609306834707,108.057004362579,108.528805138148
Azerbaijan,,,88.7084369780213,90.0633284064554,91.2860353052862,92.3471165747383,93.2862275736929,94.1904899239338,95.2317912675107,96.5207665800133,97.434779976999,98.1937920681807,98.9124645960929,99.6237235638581,100.475372556609,101.522501814662,102.672531674674,103.853368672016,106.059762547351,108.291290455327,109.542344173442,110.976336228798,112.460790244138,113.923480806688,115.348813858679,116.731076781631,118.033288980283,119.208741622511,120.25759188908,121.280071139933,122.124736829369,122.658802177858
