Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lithuania,28.0,28.0,28.0,29.0,32.0,29.0,26.0,21.0,20.0,18.0,17.0,16.0,14.0,14.0,13.0,14.0,14.0,14.0,13.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
Luxembourg,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,9.0,9.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Latvia,47.0,47.0,48.0,59.0,64.0,60.0,48.0,43.0,42.0,40.0,34.0,35.0,33.0,34.0,32.0,30.0,32.0,32.0,29.0,28.0,26.0,26.0,23.0,27.0,24.0,23.0,26.0,19.0,19.0,19.0,19.0,19.0
Morocco,302.0,285.0,269.0,258.0,250.0,245.0,236.0,228.0,218.0,204.0,188.0,174.0,162.0,152.0,142.0,131.0,121.0,113.0,106.0,99.0,92.0,86.0,81.0,78.0,76.0,74.0,72.0,70.0,70.0,70.0,70.0,70.0
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,52.0,60.0,54.0,54.0,63.0,67.0,65.0,54.0,49.0,46.0,44.0,39.0,38.0,36.0,32.0,34.0,31.0,31.0,29.0,28.0,29.0,21.0,22.0,21.0,23.0,22.0,20.0,19.0,19.0,19.0,19.0,19.0
Madagascar,758.0,735.0,714.0,694.0,662.0,623.0,593.0,576.0,570.0,563.0,559.0,552.0,547.0,543.0,539.0,526.0,513.0,503.0,491.0,474.0,453.0,432.0,413.0,394.0,378.0,363.0,348.0,335.0,335.0,335.0,335.0,335.0
Maldives,571.0,482.0,403.0,337.0,292.0,253.0,227.0,199.0,175.0,146.0,125.0,111.0,105.0,97.0,89.0,75.0,71.0,71.0,72.0,71.0,67.0,62.0,60.0,58.0,56.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0
Mexico,66.0,61.0,58.0,57.0,57.0,57.0,56.0,56.0,58.0,57.0,55.0,55.0,56.0,55.0,54.0,54.0,51.0,49.0,49.0,51.0,46.0,43.0,41.0,39.0,38.0,36.0,34.0,33.0,33.0,33.0,33.0,33.0
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,16.0,15.0,14.0,14.0,14.0,15.0,16.0,15.0,15.0,14.0,13.0,12.0,12.0,10.0,11.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
Mali,924.0,895.0,877.0,872.0,887.0,886.0,899.0,904.0,899.0,873.0,836.0,797.0,764.0,739.0,715.0,691.0,675.0,663.0,661.0,661.0,660.0,663.0,663.0,663.0,642.0,620.0,590.0,562.0,562.0,562.0,562.0,562.0
Malta,11.0,12.0,12.0,12.0,11.0,10.0,10.0,11.0,11.0,10.0,9.0,10.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
Myanmar,434.0,423.0,413.0,397.0,389.0,382.0,373.0,366.0,357.0,348.0,340.0,331.0,323.0,314.0,307.0,299.0,293.0,287.0,289.0,274.0,265.0,259.0,254.0,251.0,247.0,246.0,245.0,250.0,250.0,250.0,250.0,250.0
Montenegro,11.0,11.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,12.0,12.0,11.0,11.0,10.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Mongolia,197.0,204.0,210.0,211.0,209.0,206.0,202.0,196.0,187.0,172.0,155.0,138.0,124.0,114.0,106.0,98.0,91.0,85.0,80.0,73.0,66.0,59.0,54.0,51.0,49.0,47.0,46.0,45.0,45.0,45.0,45.0,45.0
Mozambique,1410.0,1360.0,1300.0,1240.0,1180.0,1110.0,1040.0,968.0,906.0,849.0,798.0,745.0,700.0,657.0,615.0,577.0,539.0,505.0,471.0,439.0,412.0,389.0,371.0,356.0,339.0,318.0,301.0,289.0,289.0,289.0,289.0,289.0
Mauritania,812.0,806.0,802.0,798.0,795.0,798.0,808.0,814.0,824.0,832.0,834.0,835.0,836.0,836.0,830.0,826.0,821.0,820.0,819.0,822.0,824.0,822.0,812.0,805.0,796.0,785.0,777.0,766.0,766.0,766.0,766.0,766.0
Mauritius,88.0,82.0,90.0,83.0,78.0,70.0,61.0,66.0,65.0,60.0,59.0,54.0,54.0,57.0,54.0,53.0,55.0,56.0,53.0,59.0,66.0,54.0,63.0,60.0,70.0,73.0,67.0,61.0,61.0,61.0,61.0,61.0
Malawi,970.0,948.0,923.0,899.0,875.0,849.0,825.0,800.0,780.0,765.0,749.0,735.0,714.0,687.0,654.0,610.0,566.0,526.0,493.0,466.0,444.0,428.0,413.0,396.0,381.0,370.0,358.0,349.0,349.0,349.0,349.0,349.0
Malaysia,48.0,47.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,39.0,38.0,36.0,34.0,33.0,32.0,31.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0
Namibia,317.0,313.0,309.0,308.0,309.0,311.0,316.0,322.0,329.0,338.0,348.0,352.0,356.0,359.0,358.0,346.0,328.0,306.0,284.0,276.0,266.0,256.0,240.0,231.0,223.0,217.0,207.0,195.0,195.0,195.0,195.0,195.0
Niger,879.0,862.0,852.0,849.0,852.0,848.0,842.0,840.0,834.0,823.0,813.0,803.0,795.0,782.0,770.0,755.0,739.0,725.0,709.0,688.0,663.0,639.0,616.0,594.0,573.0,555.0,530.0,509.0,509.0,509.0,509.0,509.0
Nigeria,1230.0,1200.0,1190.0,1190.0,1190.0,1190.0,1200.0,1200.0,1200.0,1210.0,1200.0,1200.0,1180.0,1170.0,1130.0,1080.0,1040.0,1010.0,996.0,987.0,978.0,972.0,963.0,951.0,943.0,931.0,925.0,917.0,917.0,917.0,917.0,917.0
Nicaragua,244.0,235.0,230.0,220.0,210.0,201.0,192.0,182.0,180.0,168.0,162.0,157.0,151.0,145.0,138.0,131.0,124.0,121.0,116.0,113.0,112.0,110.0,108.0,105.0,103.0,101.0,100.0,98.0,98.0,98.0,98.0,98.0
Netherlands,10.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,12.0,11.0,11.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
Norway,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
Nepal,976.0,924.0,872.0,833.0,783.0,743.0,705.0,663.0,627.0,588.0,553.0,521.0,520.0,470.0,447.0,415.0,386.0,361.0,342.0,323.0,305.0,285.0,266.0,248.0,231.0,236.0,200.0,186.0,186.0,186.0,186.0,186.0
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,17.0,17.0,15.0,15.0,14.0,15.0,15.0,14.0,13.0,13.0,12.0,11.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
Oman,26.0,25.0,23.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
Pakistan,418.0,403.0,390.0,376.0,362.0,351.0,337.0,324.0,311.0,298.0,286.0,275.0,264.0,254.0,243.0,237.0,222.0,214.0,205.0,199.0,191.0,180.0,173.0,166.0,161.0,154.0,143.0,140.0,140.0,140.0,140.0,140.0
Panama,111.0,106.0,103.0,98.0,91.0,101.0,93.0,101.0,102.0,87.0,91.0,86.0,91.0,93.0,88.0,88.0,88.0,86.0,84.0,82.0,79.0,76.0,74.0,66.0,60.0,58.0,55.0,52.0,52.0,52.0,52.0,52.0
Peru,251.0,239.0,224.0,212.0,199.0,188.0,177.0,170.0,160.0,152.0,144.0,138.0,132.0,127.0,122.0,118.0,114.0,112.0,108.0,106.0,104.0,102.0,100.0,98.0,96.0,94.0,91.0,88.0,88.0,88.0,88.0,88.0
Philippines,202.0,198.0,190.0,186.0,179.0,171.0,168.0,163.0,164.0,154.0,160.0,163.0,160.0,156.0,156.0,156.0,156.0,149.0,148.0,149.0,144.0,141.0,139.0,136.0,131.0,127.0,124.0,121.0,121.0,121.0,121.0,121.0
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,341.0,322.0,303.0,291.0,281.0,274.0,273.0,267.0,281.0,257.0,249.0,242.0,234.0,225.0,213.0,200.0,187.0,179.0,173.0,170.0,168.0,166.0,164.0,160.0,155.0,151.0,148.0,145.0,145.0,145.0,145.0,145.0
Poland,16.0,17.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
North Korea,80.0,64.0,56.0,57.0,70.0,96.0,129.0,156.0,159.0,151.0,139.0,128.0,122.0,121.0,120.0,120.0,120.0,119.0,118.0,113.0,106.0,100.0,96.0,94.0,93.0,91.0,90.0,89.0,89.0,89.0,89.0,89.0
Portugal,13.0,13.0,12.0,12.0,11.0,11.0,11.0,12.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0
Paraguay,211.0,207.0,203.0,198.0,194.0,188.0,183.0,178.0,174.0,169.0,165.0,160.0,155.0,150.0,144.0,137.0,130.0,124.0,118.0,113.0,108.0,103.0,98.0,94.0,91.0,88.0,86.0,84.0,84.0,84.0,84.0,84.0
Qatar,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Romania,128.0,115.0,105.0,97.0,90.0,86.0,82.0,76.0,68.0,61.0,54.0,49.0,47.0,43.0,39.0,35.0,32.0,30.0,28.0,28.0,27.0,24.0,23.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0
Russian Federation,63.0,62.0,66.0,81.0,89.0,83.0,71.0,61.0,56.0,57.0,56.0,53.0,51.0,49.0,45.0,42.0,36.0,32.0,30.0,27.0,25.0,23.0,22.0,20.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0
Rwanda,1200.0,1150.0,1170.0,1200.0,1270.0,1330.0,1370.0,1430.0,1350.0,1250.0,1160.0,1100.0,961.0,870.0,758.0,643.0,541.0,469.0,427.0,424.0,373.0,349.0,329.0,308.0,291.0,275.0,260.0,248.0,248.0,248.0,248.0,248.0
Saudi Arabia,40.0,38.0,36.0,34.0,32.0,30.0,28.0,27.0,26.0,25.0,24.0,24.0,23.0,23.0,22.0,22.0,21.0,21.0,20.0,20.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
Sudan,905.0,870.0,850.0,835.0,787.0,769.0,758.0,746.0,731.0,680.0,667.0,645.0,614.0,598.0,580.0,529.0,508.0,479.0,454.0,433.0,408.0,390.0,368.0,349.0,333.0,320.0,308.0,295.0,295.0,295.0,295.0,295.0
Senegal,576.0,562.0,559.0,562.0,558.0,570.0,569.0,577.0,573.0,563.0,553.0,545.0,537.0,532.0,526.0,519.0,514.0,504.0,492.0,472.0,447.0,423.0,400.0,381.0,364.0,346.0,330.0,315.0,315.0,315.0,315.0,315.0
Singapore,12.0,9.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,11.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
Solomon Islands,400.0,376.0,354.0,336.0,319.0,305.0,292.0,281.0,270.0,259.0,245.0,233.0,222.0,210.0,199.0,188.0,177.0,172.0,159.0,152.0,141.0,134.0,127.0,122.0,120.0,112.0,108.0,104.0,104.0,104.0,104.0,104.0
Sierra Leone,2610.0,2750.0,2770.0,2840.0,2890.0,2950.0,2850.0,2860.0,2990.0,2910.0,2480.0,2250.0,2080.0,1960.0,1850.0,1760.0,1680.0,1610.0,1530.0,1450.0,1360.0,1270.0,1210.0,1180.0,1190.0,1180.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0
El Salvador,113.0,103.0,98.0,95.0,92.0,89.0,86.0,82.0,82.0,76.0,73.0,75.0,68.0,66.0,64.0,62.0,60.0,58.0,57.0,57.0,54.0,53.0,52.0,50.0,49.0,48.0,47.0,46.0,46.0,46.0,46.0,46.0
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,1340.0,1300.0,1380.0,1320.0,1340.0,1330.0,1340.0,1340.0,1270.0,1240.0,1210.0,1170.0,1140.0,1100.0,1080.0,1040.0,1040.0,1030.0,1010.0,994.0,985.0,955.0,943.0,893.0,878.0,855.0,865.0,829.0,829.0,829.0,829.0,829.0
Serbia,13.0,13.0,14.0,14.0,15.0,14.0,15.0,15.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0
South Sudan,2000.0,1970.0,1940.0,1930.0,1910.0,1890.0,1870.0,1840.0,1800.0,1760.0,1730.0,1690.0,1660.0,1610.0,1550.0,1480.0,1410.0,1330.0,1250.0,1170.0,1100.0,1070.0,1050.0,1090.0,1140.0,1110.0,1130.0,1150.0,1150.0,1150.0,1150.0,1150.0
Sao Tome and Principe,263.0,254.0,247.0,240.0,232.0,223.0,213.0,205.0,196.0,187.0,179.0,173.0,169.0,167.0,166.0,163.0,158.0,154.0,150.0,145.0,140.0,137.0,134.0,132.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
Suriname,210.0,226.0,251.0,282.0,276.0,236.0,197.0,185.0,198.0,214.0,221.0,218.0,207.0,189.0,176.0,164.0,165.0,167.0,169.0,159.0,148.0,139.0,134.0,129.0,124.0,122.0,121.0,120.0,120.0,120.0,120.0,120.0
Slovakia,12.0,12.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
Slovenia,12.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,10.0,11.0,10.0,11.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Sweden,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Eswatini,576.0,558.0,544.0,529.0,515.0,503.0,500.0,501.0,506.0,511.0,521.0,528.0,534.0,538.0,539.0,532.0,518.0,496.0,474.0,460.0,450.0,441.0,435.0,432.0,434.0,435.0,436.0,437.0,437.0,437.0,437.0,437.0
Seychelles,57.0,55.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0
Syrian Arab Republic,42.0,39.0,36.0,34.0,32.0,31.0,29.0,28.0,27.0,26.0,26.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,27.0,28.0,28.0,29.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0
Chad,1340.0,1300.0,1340.0,1310.0,1330.0,1330.0,1320.0,1340.0,1350.0,1380.0,1420.0,1410.0,1400.0,1370.0,1350.0,1330.0,1340.0,1300.0,1310.0,1270.0,1240.0,1210.0,1190.0,1170.0,1170.0,1160.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0
Togo,528.0,531.0,530.0,528.0,524.0,516.0,505.0,498.0,492.0,490.0,489.0,489.0,489.0,489.0,488.0,492.0,482.0,480.0,473.0,458.0,440.0,422.0,410.0,404.0,401.0,398.0,395.0,396.0,396.0,396.0,396.0,396.0
Thailand,38.0,37.0,36.0,36.0,36.0,37.0,38.0,40.0,41.0,42.0,43.0,43.0,44.0,44.0,46.0,43.0,42.0,42.0,43.0,43.0,42.0,41.0,39.0,39.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
Tajikistan,77.0,78.0,85.0,83.0,109.0,104.0,95.0,82.0,74.0,58.0,53.0,52.0,43.0,35.0,33.0,32.0,29.0,27.0,26.0,26.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0
Turkmenistan,68.0,70.0,66.0,64.0,61.0,55.0,55.0,47.0,41.0,33.0,29.0,27.0,25.0,21.0,20.0,18.0,18.0,15.0,13.0,12.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
Timor-Leste,1360.0,1350.0,1320.0,1270.0,1200.0,1100.0,998.0,919.0,850.0,792.0,745.0,720.0,668.0,603.0,507.0,415.0,348.0,300.0,269.0,242.0,219.0,198.0,185.0,176.0,168.0,160.0,152.0,142.0,142.0,142.0,142.0,142.0
Tonga,94.0,94.0,93.0,92.0,91.0,89.0,87.0,85.0,82.0,80.0,77.0,73.0,71.0,69.0,67.0,66.0,64.0,62.0,60.0,61.0,57.0,56.0,56.0,56.0,55.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0
Trinidad and Tobago,104.0,96.0,88.0,93.0,102.0,93.0,88.0,88.0,86.0,82.0,81.0,78.0,74.0,75.0,76.0,76.0,73.0,65.0,72.0,74.0,71.0,72.0,71.0,70.0,69.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0
Tunisia,136.0,124.0,113.0,105.0,96.0,88.0,82.0,76.0,72.0,69.0,66.0,63.0,60.0,57.0,54.0,51.0,49.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,43.0,43.0,43.0,43.0,43.0
Turkey,66.0,62.0,60.0,58.0,56.0,52.0,50.0,48.0,46.0,45.0,42.0,41.0,39.0,38.0,35.0,33.0,30.0,28.0,27.0,25.0,24.0,23.0,22.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,1030.0,1030.0,1030.0,1020.0,1010.0,990.0,968.0,944.0,921.0,889.0,854.0,819.0,788.0,763.0,741.0,721.0,703.0,685.0,666.0,656.0,644.0,628.0,615.0,593.0,574.0,556.0,539.0,524.0,524.0,524.0,524.0,524.0
Uganda,735.0,727.0,709.0,696.0,683.0,670.0,663.0,653.0,627.0,602.0,578.0,550.0,537.0,520.0,512.0,491.0,473.0,465.0,455.0,442.0,430.0,419.0,412.0,401.0,394.0,387.0,381.0,375.0,375.0,375.0,375.0,375.0
Ukraine,45.0,44.0,45.0,46.0,48.0,52.0,49.0,43.0,38.0,37.0,35.0,33.0,33.0,32.0,33.0,33.0,31.0,33.0,33.0,27.0,25.0,23.0,24.0,23.0,24.0,21.0,20.0,19.0,19.0,19.0,19.0,19.0
Uruguay,38.0,42.0,36.0,36.0,34.0,33.0,30.0,29.0,28.0,25.0,26.0,25.0,25.0,23.0,23.0,22.0,20.0,20.0,19.0,19.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0
United States,11.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,16.0,16.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0
Uzbekistan,52.0,51.0,50.0,52.0,53.0,51.0,50.0,47.0,46.0,41.0,41.0,41.0,41.0,39.0,37.0,38.0,37.0,35.0,34.0,32.0,31.0,32.0,32.0,31.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0
Saint Vincent and the Grenadines,82.0,78.0,79.0,77.0,83.0,88.0,90.0,87.0,84.0,81.0,80.0,75.0,72.0,69.0,64.0,59.0,62.0,67.0,70.0,67.0,63.0,64.0,71.0,73.0,69.0,64.0,67.0,68.0,68.0,68.0,68.0,68.0
Venezuela,131.0,129.0,130.0,127.0,130.0,125.0,129.0,127.0,122.0,127.0,119.0,123.0,135.0,127.0,119.0,113.0,114.0,114.0,116.0,119.0,117.0,116.0,116.0,115.0,113.0,115.0,121.0,125.0,125.0,125.0,125.0,125.0
Viet Nam,116.0,110.0,104.0,99.0,93.0,88.0,83.0,80.0,74.0,71.0,68.0,65.0,62.0,59.0,57.0,54.0,51.0,49.0,49.0,48.0,47.0,47.0,46.0,46.0,45.0,45.0,44.0,43.0,43.0,43.0,43.0,43.0
Vanuatu,224.0,214.0,205.0,197.0,186.0,178.0,169.0,166.0,154.0,157.0,140.0,135.0,128.0,123.0,119.0,113.0,108.0,103.0,99.0,96.0,92.0,88.0,85.0,82.0,80.0,76.0,74.0,72.0,72.0,72.0,72.0,72.0
Samoa,144.0,137.0,127.0,121.0,114.0,109.0,103.0,99.0,95.0,91.0,88.0,85.0,84.0,80.0,74.0,72.0,66.0,62.0,60.0,58.0,58.0,54.0,52.0,48.0,47.0,45.0,44.0,43.0,43.0,43.0,43.0,43.0
Yemen,430.0,450.0,413.0,390.0,392.0,386.0,355.0,339.0,336.0,325.0,301.0,290.0,278.0,266.0,254.0,242.0,230.0,219.0,208.0,200.0,192.0,187.0,184.0,175.0,174.0,169.0,165.0,164.0,164.0,164.0,164.0,164.0
South Africa,172.0,162.0,156.0,150.0,145.0,142.0,141.0,142.0,146.0,152.0,160.0,168.0,177.0,186.0,195.0,201.0,201.0,199.0,191.0,179.0,171.0,161.0,143.0,133.0,128.0,125.0,122.0,119.0,119.0,119.0,119.0,119.0
Zambia,633.0,632.0,636.0,639.0,638.0,631.0,626.0,615.0,600.0,566.0,528.0,491.0,465.0,453.0,437.0,421.0,406.0,387.0,356.0,329.0,305.0,283.0,267.0,254.0,242.0,232.0,222.0,213.0,213.0,213.0,213.0,213.0
Zimbabwe,440.0,434.0,432.0,439.0,448.0,457.0,468.0,482.0,500.0,533.0,579.0,629.0,666.0,680.0,686.0,685.0,680.0,671.0,657.0,632.0,598.0,557.0,528.0,509.0,494.0,480.0,468.0,458.0,458.0,458.0,458.0,458.0
