Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Liechtenstein,6.884,6.934,6.874,6.604,6.554,6.371,6.603,6.756,6.583,6.725,6.663,6.239,5.686,5.014,5.088,4.979,4.381,4.093,3.936,4.766,3.669,4.308,3.601,3.203,3.502,3.089,3.587,3.136,3.455,3.151,3.052,3.019
Sri Lanka,30.326,29.203,28.824,28.568,28.627,28.573,27.905,27.737,27.34,28.807,29.89,30.526,29.116,27.621,26.445,24.358,22.521,21.999,21.126,22.68,23.3,22.52,22.038,20.249,18.194,16.9,16.438,16.073,15.892,15.957,15.854,15.65
Lesotho,85.521,85.284,83.229,81.419,80.669,79.328,80.871,81.601,79.552,77.535,78.348,79.781,79.977,83.677,81.668,84.644,86.041,89.846,89.497,86.622,84.065,84.642,88.278,90.941,90.337,90.797,93.332,93.831,92.029,91.187,89.727,89.568
Lithuania,41.314,46.223,47.996,43.297,40.749,39.713,36.66,32.632,29.333,26.019,23.705,20.564,20.133,20.417,19.776,19.729,20.234,19.37,18.993,16.594,14.37,14.959,15.209,14.609,14.045,14.238,13.486,12.459,11.603,10.588,10.368,10.377
Luxembourg,14.273,13.491,12.798,12.68,11.78,10.652,10.153,9.579,9.77,10.95,12.264,12.021,11.816,11.069,11.155,11.047,10.384,9.733,8.543,7.498,7.353,6.746,6.445,5.806,5.622,5.393,4.92,4.602,4.466,4.306,4.298,4.304
Latvia,51.658,52.515,49.932,44.225,35.246,30.045,25.498,21.464,18.737,18.654,20.104,19.201,18.62,19.584,19.111,19.797,21.881,22.715,23.296,20.555,18.227,18.932,19.581,19.033,18.532,17.328,15.212,14.152,12.499,12.363,11.199,11.216
Morocco,44.386,45.869,44.771,42.943,41.382,39.532,39.194,38.903,37.802,36.81,35.495,34.205,33.017,31.97,31.346,30.771,30.367,29.969,29.864,30.064,30.218,30.525,30.389,29.898,29.267,29.145,28.087,27.859,27.546,27.051,26.446,25.936
Monaco,13.263,13.437,13.213,12.722,12.37,12.517,12.602,12.369,12.67,12.774,13.209,13.676,12.378,11.45,10.864,10.31,9.67,8.955,8.987,8.928,8.755,8.184,7.916,7.668,7.765,7.575,7.536,7.168,7.24,7.149,7.175,7.162
Moldova,56.296,60.711,64.133,67.321,68.499,65.26,59.435,57.571,51.178,46.823,43.252,39.315,35.375,33.7,33.766,33.047,32.576,30.77,30.807,31.374,31.394,30.75,30.242,30.692,34.852,36.004,35.86,33.112,31.783,28.975,27.354,27.795
Madagascar,133.152,133.257,134.827,138.93,143.799,147.339,146.281,146.252,145.247,145.675,145.084,144.939,144.79,145.203,142.052,140.649,140.839,141.904,141.249,142.629,141.136,136.739,135.663,134.506,131.934,130.238,129.428,127.715,125.276,123.263,121.319,119.429
Maldives,127.591,116.196,105.661,96.009,87.279,73.484,59.967,52.309,46.714,38.421,31.1,27.672,21.535,17.584,16.824,15.51,14.869,14.755,16.586,18.485,18.152,17.201,15.803,14.579,13.638,12.304,11.234,10.086,8.979,8.02,7.62,7.291
Mexico,82.102,81.952,81.902,81.102,80.154,77.912,76.705,75.349,74.451,74.309,73.673,73.423,72.706,72.673,72.839,72.534,71.176,72.318,74.09,75.355,75.329,76.46,76.744,76.355,72.893,67.585,64.845,63.587,61.293,58.391,57.865,54.369
Marshall Islands,136.004,139.585,143.255,142.105,138.866,132.41,121.714,113.844,108.009,103.492,99.344,95.366,91.457,89.26,91.005,93.643,92.335,89.651,87.406,84.598,81.151,76.258,72.668,70.001,67.667,66.08,65.329,65.357,65.473,63.645,60.315,58.035
North Macedonia,44.852,43.521,41.681,43.659,45.209,42.939,38.307,35.03,32.82,30.209,31.203,27.244,26.379,25.965,23.285,21.956,21.082,20.951,20.326,20.398,20.257,18.739,19.189,17.958,18.327,17.278,16.733,15.993,16.03,15.81,16.101,16.367
Mali,165.353,176.242,177.258,177.397,179.782,173.761,172.602,176.36,179.363,183.932,182.216,181.213,180.392,179.733,182.761,185.335,180.172,175.862,171.713,171.787,172.594,172.163,169.882,167.138,164.289,163.29,160.779,159.102,156.631,153.834,152.159,150.062
Malta,9.903,10.748,11.955,11.747,10.773,10.615,14.709,16.79,18.633,15.732,19.869,18.301,15.355,16.927,20.437,20.183,17.485,16.985,18.606,19.212,17.938,17.618,16.102,13.639,13.031,12.385,13.123,12.277,12.223,11.384,11.429,11.484
Myanmar,49.257,48.403,48.048,47.072,44.734,42.7,41.556,41.15,40.634,40.16,39.351,39.34,40.013,39.082,38.107,37.441,36.73,36.391,35.905,35.56,34.88,34.56,34.171,33.962,33.776,34.081,33.648,33.425,32.988,33.102,33.089,33.043
Montenegro,27.157,27.025,26.04,25.437,24.047,23.79,23.533,22.071,21.677,21.356,22.647,19.242,18.297,18.851,17.577,16.782,17.246,18.405,20.187,21.276,16.632,14.364,13.72,12.511,11.837,11.293,10.878,10.391,10.319,10.89,10.383,10.361
Mongolia,36.552,39.509,43.861,43.839,39.857,34.294,33.323,35.447,29.224,29.517,27.173,26.592,21.496,18.877,17.56,16.47,19.719,19.425,20.219,20.996,21.358,23.682,30.728,29.179,28.715,31.313,33.643,32.998,32.637,31.077,27.774,26.708
Mozambique,159.34,158.716,154.226,158.708,158.306,159.499,161.945,163.651,164.925,168.249,168.573,168.084,168.149,165.615,161.894,161.508,161.251,159.748,161.441,161.122,163.631,168.156,171.775,176.671,176.075,174.077,173.018,172.716,170.999,168.855,168.074,165.778
Mauritania,114.4,113.232,108.76,108.123,105.233,105.585,104.483,101.382,95.39,93.541,92.364,91.865,89.561,87.695,91.69,92.523,94.103,94.91,95.516,93.241,91.664,90.726,89.298,85.911,83.832,83.095,82.415,81.04,80.51,79.489,78.855,78.013
Mauritius,44.352,44.487,43.86,43.294,41.964,38.849,38.429,37.631,37.904,38.389,38.898,37.127,37.287,36.908,37.692,35.858,34.615,35.455,34.776,33.088,32.053,31.655,30.664,27.126,26.073,24.49,24.856,25.132,24.343,24.31,24.551,24.564
Malawi,156.917,157.229,155.105,150.418,149.36,148.531,148.049,151.515,152.456,153.968,154.573,153.935,154.382,155.754,156.652,159.082,156.278,151.849,147.056,143.912,142.439,140.058,138.59,135.996,133.683,131.928,127.51,125.79,123.64,121.406,119.484,117.865
Malaysia,19.418,19.329,19.064,18.422,18.055,16.597,16.109,15.07,13.987,12.448,12.106,14.452,13.842,13.424,13.226,12.883,12.349,12.182,13.559,14.198,13.932,14.129,13.298,13.825,13.434,12.274,10.94,10.054,9.536,9.353,9.315,9.271
Namibia,95.316,92.222,91.65,90.133,91.341,90.331,89.113,88.432,87.708,86.717,86.189,83.054,78.665,77.086,75.202,74.75,75.637,75.298,75.722,76.372,76.979,77.531,77.76,75.471,72.864,70.805,68.939,68.906,68.184,66.943,65.67,64.944
Niger,209.991,206.243,201.358,201.337,200.414,206.952,208.292,207.036,206.382,202.835,204.397,204.199,204.913,205.221,204.454,203.844,201.998,201.041,197.01,192.609,189.555,185.124,180.787,178.005,175.058,177.002,179.765,178.915,177.961,175.476,172.925,170.462
Nigeria,140.866,138.452,138.666,140.754,140.344,136.68,132.575,129.218,128.22,131.906,132.063,131.315,133.101,134.751,130.599,131.024,126.655,123.387,123.818,123.081,123.402,125.756,127.692,128.112,124.209,114.982,107.474,103.925,103.466,102.807,102.215,101.675
Nicaragua,148.341,145.731,141.351,138.304,131.143,127.574,124.062,118.874,117.641,116.289,113.855,112.328,110.433,108.971,106.659,104.654,102.927,101.112,99.373,98.368,97.947,96.792,96.372,95.083,94.226,93.552,91.879,90.951,89.65,88.623,87.361,85.648
Netherlands,8.729,8.679,8.023,7.42,6.861,5.884,5.634,6.008,6.33,6.766,7.345,7.562,7.302,6.87,6.182,5.708,5.241,5.114,5.158,5.287,5.174,4.891,4.549,3.955,3.626,3.139,2.939,2.762,2.611,2.553,2.613,2.804
Norway,17.595,17.28,16.716,15.687,14.856,13.772,13.418,12.676,12.289,11.819,11.712,10.836,9.759,8.774,7.944,7.729,8.317,8.772,9.2,9.368,8.388,7.07,6.058,5.517,5.023,4.519,3.854,3.08,2.606,2.397,2.313,2.336
Nepal,129.901,125.898,126.917,131.456,125.948,124.746,124.717,121.769,123.184,118.369,117.956,116.892,113.262,112.962,105.84,100.36,95.029,88.503,84.318,81.724,78.3,77.691,78.635,78.894,78.944,77.024,73.771,70.165,67.469,66.239,64.938,63.837
Nauru,56.403,56.544,56.738,56.967,58.7,61.264,62.231,64.981,69.428,74.438,80.154,84.478,82.599,79.478,78.953,78.518,77.83,77.11,76.014,77.013,77.586,78.256,77.157,76.859,77.66,79.647,79.214,77.289,76.898,75.816,74.078,72.479
New Zealand,35.883,34.389,33.443,32.629,31.937,33.598,33.251,32.901,29.721,29.495,28.783,27.737,26.03,26.114,27.283,27.297,28.168,31.612,32.986,30.436,29.546,26.586,25.076,22.103,19.451,18.869,16.385,15.487,13.323,13.616,12.853,12.63
Oman,110.373,98.87,86.545,76.976,68.267,60.755,62.625,57.472,49.067,41.185,31.447,24.462,20.372,17.256,14.466,12.215,10.225,10.402,11.517,15.489,14.944,15.149,15.814,18.057,17.726,17.365,16.332,15.674,14.11,11.317,10.306,9.944
Pakistan,100.516,96.658,92.539,92.412,91.645,86.71,85.478,81.256,79.984,76.833,74.747,72.268,69.323,67.359,65.277,61.913,60.166,59.8,57.187,55.434,54.134,51.115,50.551,49.975,49.02,47.579,46.735,45.803,44.908,43.891,43.213,42.269
Panama,95.774,93.253,93.172,91.828,90.53,90.382,89.746,92.253,93.834,94.529,93.293,93.653,90.625,90.533,92.801,90.582,88.585,89.135,91.341,92.85,91.622,93.352,93.25,92.149,90.182,86.428,81.589,78.616,74.96,71.789,70.838,69.912
Peru,82.298,81.25,78.646,77.999,76.113,75.353,77.412,77.343,75.684,74.175,74.182,70.947,68.76,66.719,68.165,68.491,68.787,67.859,68.086,66.018,64.919,65.287,64.994,63.876,62.668,61.571,60.973,60.209,59.457,58.808,58.053,56.756
Philippines,55.165,56.102,55.38,54.868,53.364,51.728,50.141,50.409,51.661,52.645,52.43,53.447,52.242,52.131,50.739,51.477,52.842,53.863,56.421,58.592,61.355,57.614,57.22,57.128,55.16,52.717,50.849,50.202,50.112,49.619,49.156,48.202
Palau,53.753,54.446,55.267,56.384,56.537,53.967,48.717,43.207,39.597,36.438,33.038,32.466,31.81,31.006,30.32,30.014,30.566,30.908,31.308,31.604,32.247,32.67,33.155,35.048,35.882,36.109,38.158,38.991,44.289,43.558,42.844,42.52
Papua New Guinea,83.455,82.91,81.68,80.996,79.873,77.922,76.261,75.187,73.745,75.895,77.637,78.515,77.476,76.91,74.723,73.658,72.956,71.638,69.646,67.902,69.098,68.377,67.977,67.196,64.602,61.956,59.612,58.459,57.974,57.098,56.415,55.25
Poland,29.998,30.545,28.601,26.287,25.05,21.984,20.612,19.257,18.286,17.135,16.681,16.084,15.763,15.243,14.396,14.105,14.403,15.114,16.563,16.635,15.979,14.733,14.841,14.263,13.708,12.792,12.284,11.378,10.681,9.856,9.743,9.653
North Korea,6.674,6.066,5.457,4.599,4.282,3.928,3.451,3.121,2.786,2.71,2.512,2.372,2.177,2.041,1.519,1.166,0.876,1.018,1.3,1.31,1.281,1.454,1.561,1.725,1.828,2.007,2.068,2.181,2.165,2.327,2.245,2.325
Portugal,23.501,23.036,22.449,22.531,21.653,20.842,21.084,21.008,20.816,21.27,22.083,21.127,21.413,20.477,19.723,18.851,17.026,16.669,15.93,15.199,14.358,13.229,11.92,10.254,9.063,8.239,7.898,7.847,7.558,7.799,7.597,7.444
Paraguay,100.271,101.664,100.953,98.521,95.402,90.615,85.542,83.468,81.583,81.046,80.563,77.586,76.158,77.101,76.36,75.106,75.196,74.661,75.844,76.455,76.263,76.45,76.649,76.883,76.878,76.163,75.452,73.784,73.67,72.448,71.302,70.347
Qatar,52.569,46.908,43.292,40.221,35.379,29.16,25.681,22.294,21.05,20.276,18.958,19.06,19.995,18.708,17.981,16.342,15.936,16.165,16.659,16.866,17.157,15.596,14.986,12.778,11.788,10.735,9.549,8.798,8.016,7.549,7.696,7.069
Romania,52.222,49.624,48.051,47.399,46.29,43.352,41.228,41.832,41.657,40.796,39.544,36.16,33.81,35.027,35.948,38.192,40.107,42.254,47.617,48.499,41.957,38.316,37.965,35.351,36.568,37.154,38.018,38.65,37.733,37.09,36.763,36.376
Russian Federation,54.33,53.841,50.713,48.362,48.647,44.733,39.661,36.031,32.493,28.775,27.227,27.556,27.901,28.179,29.03,29.35,30.797,31.402,32.75,32.782,30.579,29.884,29.423,28.497,27.6,24.819,21.888,18.286,16.24,14.95,14.833,14.988
Rwanda,57.105,54.933,53.023,56.258,55.429,55.243,56.229,54.041,51.633,49.402,46.857,45.227,42.377,40.912,40.368,40.047,38.866,39.258,40.912,41.984,43.257,42.69,41.899,41.516,40.447,39.296,36.756,34.437,32.922,32.702,32.333,32.444
Saudi Arabia,72.247,68.96,64.868,56.751,49.751,43.043,37.5,33.191,29.399,30.214,30.536,26.973,23.79,20.997,18.848,17.406,16.41,16.076,15.09,14.191,13.677,13.433,13.452,13.334,12.97,12.657,12.375,12.179,11.984,12.034,12.032,11.937
Sudan,92.397,94.01,96.144,98.251,99.98,101.439,100.864,100.704,100.669,101.641,101.881,102.986,102.96,101.597,96.037,89.53,93.886,98.717,99.498,99.88,99.723,97.272,95.102,95.306,94.746,93.526,91.01,88.583,85.721,84.673,82.208,79.908
Senegal,117.78,113.257,113.831,109.902,105.906,104.541,104.179,104.559,103.785,101.665,100.189,97.69,95.218,95.615,93.005,91.502,93.5,90.84,88.049,85.944,81.803,80.87,80.102,77.179,75.559,73.748,71.999,69.81,69.254,68.488,67.617,66.454
Singapore,8.918,7.996,7.618,7.418,6.755,7.148,6.421,7.225,6.784,7.122,8.863,7.337,8.022,7.096,6.903,7.118,6.879,6.411,6.085,5.353,5.02,4.941,4.7,3.994,3.58,3.09,2.393,2.275,2.348,2.512,2.599,2.623
Solomon Islands,93.249,90.937,88.356,86.741,85.319,84.579,83.482,81.571,79.58,77.843,76.04,73.52,71.432,69.842,67.822,65.94,65.418,64.302,63.481,63.101,63.603,64.145,64.994,65.796,65.597,64.55,63.844,63.315,62.517,61.363,60.728,60.251
Sierra Leone,166.378,166.86,168.105,167.38,166.678,160.527,161.12,159.656,160.149,160.837,160.913,159.45,159.501,159.695,153.21,151.857,150.236,146.328,143.557,141.305,137.667,136.093,134.353,133.123,130.757,124.353,117.239,112.302,109.314,106.727,103.487,100.905
El Salvador,123.204,122.632,121.434,123.043,125.98,124.243,123.415,119.688,118.018,113.604,107.896,100.786,92.917,86.67,82.695,80.265,77.46,76.217,73.788,72.071,70.912,70.951,70.643,70.62,70.115,70.359,65.213,61.531,58.197,57.808,56.83,55.89
San Marino,9.444,8.833,8.11,7.294,7.061,7.078,7.227,7.1,6.885,6.537,6.174,6.744,5.938,5.662,5.472,4.203,4.194,4.155,5.142,4.296,4.684,4.656,3.904,4.692,3.976,3.681,3.439,3.287,3.429,3.489,3.655,3.751
Somalia,117.939,115.367,116.461,115.827,117.138,117.121,118.486,123.75,126.275,128.567,129.944,131.19,132.896,133.176,133.65,136.075,138.085,137.892,135.665,132.822,130.861,132.148,133.481,131.464,129.721,127.933,125.411,122.3,121.625,121.126,119.081,117.994
Serbia,35.735,33.168,31.706,31.968,30.703,29.688,28.31,26.646,21.389,23.012,24.61,26.338,25.38,24.377,21.578,20.857,19.901,20.62,21.059,20.584,20.207,19.317,19.294,18.644,18.805,17.501,15.967,14.763,13.429,13.807,14.5,14.897
South Sudan,147.254,145.577,144.815,144.907,147.588,149.996,153.036,154.058,153.144,151.39,149.275,147.989,146.843,140.24,131.597,121.644,112.265,110.754,112.662,112.015,111.497,110.476,109.345,108.186,106.343,104.178,103.127,101.003,99.334,98.79,99.177,99.199
Sao Tome and Principe,114.214,111.472,111.682,112.018,113.178,114.396,117.293,115.731,119.931,121.907,124.946,128.02,128.147,126.014,123.781,119.936,116.508,116.116,117.351,118.474,119.117,115.102,111.445,103.828,99.612,95.992,91.146,86.522,82.714,82.123,81.252,79.418
Suriname,94.696,90.005,91.637,96.935,98.693,96.422,93.367,89.875,79.724,77.158,80.478,83.662,82.41,78.707,78.848,76.108,72.157,70.221,68.235,66.226,64.169,60.634,58.04,58.416,58.651,60.131,60.34,60.866,58.077,56.966,56.028,56.137
Slovakia,42.909,46.708,45.612,44.073,37.457,32.244,30.138,28.488,26.732,25.234,23.489,21.181,20.856,20.684,20.48,20.56,20.442,20.701,21.527,22.257,23.067,22.814,21.614,21.9,23.008,24.186,26.215,26.932,26.808,26.881,26.347,26.307
Slovenia,24.179,21.196,18.847,16.219,14.475,13.127,11.139,9.498,8.799,8.233,7.909,7.005,6.288,5.828,5.671,5.915,5.252,5.423,5.614,5.588,5.319,5.164,4.813,4.763,4.966,4.679,4.292,4.182,4.167,4.458,4.387,4.478
Sweden,13.865,13.425,12.278,11.545,10.158,8.847,7.796,7.187,6.765,6.931,7.055,6.612,6.532,5.974,5.795,5.739,5.826,5.88,5.953,6.062,6.263,6.253,5.878,5.765,5.37,4.735,4.564,4.316,4.066,3.432,3.325,3.345
Eswatini,133.422,130.506,129.741,125.812,121.794,117.387,113.645,107.693,105.717,108.105,107.487,106.037,102.669,101.01,99.449,97.517,93.497,91.206,88.081,85.731,83.316,82.797,81.664,81.506,79.13,77.114,75.721,74.418,73.158,71.813,70.784,69.934
Seychelles,61.431,67.796,66.313,72.207,69.613,59.362,57.872,53.986,54.62,56.35,55.256,53.38,54.168,55.111,53.04,56.346,54.371,59.616,62.665,65.516,59.203,64.116,63.69,58.776,55.854,56.212,58.209,57.608,56.505,55.738,54.356,53.444
Syrian Arab Republic,79.288,76.114,73.967,75.125,74.259,72.903,70.476,66.987,63.937,60.399,57.292,56.084,55.303,54.779,54.55,54.096,54.071,53.554,52.219,50.346,48.556,46.651,45.037,44.162,41.79,40.146,39.286,39.01,38.633,38.818,38.625,38.72
Chad,210.377,202.93,205.454,204.882,203.08,208.391,210.027,208.588,214.486,207.456,201.92,205.385,200.195,195.725,195.843,190.652,186.796,187.063,184.856,183.777,185.266,182.405,178.368,173.206,166.993,161.833,154.982,148.497,144.658,143.448,141.338,138.306
Togo,105.655,103.182,101.704,99.461,99.074,95.566,93.298,92.621,94.167,96.129,97.234,97.247,95.441,93.647,90.023,86.703,85.456,85.327,84.514,83.698,89.209,84.963,84.602,84.985,83.71,82.951,82.053,81.514,80.53,79.621,78.994,77.88
Thailand,51.146,50.956,50.434,49.691,49.355,49.316,48.814,45.34,46.547,42.038,34.459,35.002,38.292,41.841,46.535,47.352,49.294,50.167,51.162,51.274,50.765,52.02,51.549,49.803,47.767,45.947,42.869,40.013,36.046,33.628,33.224,32.744
Tajikistan,43.003,46.139,48.238,57.873,68.041,72.491,67.061,60.981,56.309,48.664,47.482,45.075,41.986,38.881,37.585,37.333,37.31,37.788,40.984,45.191,48.483,52.305,52.254,54.092,53.843,52.011,46.567,38.07,42.834,47.841,46.589,45.427
Turkmenistan,25.291,26.314,27.928,30.515,28.56,26.65,26.475,27.465,27.787,27.016,25.022,23.037,21.893,21.567,20.223,21.007,21.899,22.454,22.897,23.621,24.589,25.445,26.558,27.321,27.347,26.933,26.253,25.1,24.093,23.304,22.52,21.769
Timor-Leste,66.003,64.731,68.714,70.42,68.164,67.521,66.801,64.806,63.272,61.966,60.364,60.764,60.781,56.853,54.704,53.298,51.38,49.489,48.43,49.302,45.458,44.984,43.65,41.612,39.963,38.367,37.239,36.54,35.654,35.208,34.557,33.877
Tonga,30.861,29.355,28.217,26.537,23.549,22.855,21.77,21.703,22.901,25.048,23.819,22.748,22.264,21.918,22.388,22.973,22.276,21.929,21.399,21.177,20.671,20.643,20.818,21.377,21.348,20.51,19.278,19.097,19.22,19.502,19.098,18.965
Trinidad and Tobago,60.254,58.978,56.445,51.896,47.264,43.707,41.91,39.992,39.24,39.289,38.992,38.807,38.137,38.447,39.002,37.153,39.298,40.638,41.406,41.753,41.94,41.971,41.678,41.284,40.267,39.97,40.032,39.07,39.09,39.109,38.57,38.132
Tunisia,18.624,18.18,18.386,18.026,16.021,14.295,12.448,10.589,9.317,8.025,7.702,7.362,6.571,6.428,6.548,6.676,6.738,6.684,6.59,6.896,6.999,7.88,8.296,8.9,9.339,9.628,9.028,8.237,7.455,7.072,6.807,6.685
Turkey,64.443,67.449,61.257,61.246,60.902,59.807,59.6,58.72,57.464,56.587,53.517,52.99,47.147,44.046,43.835,44.512,43.484,41.189,40.093,39.022,35.469,34.109,31.824,30.457,28.912,27.353,25.931,23.905,21.15,19.29,17.74,16.884
Tuvalu,46.984,46.313,44.428,40.967,37.98,35.73,33.606,32.789,33.424,34.281,34.824,33.875,33.755,33.444,33.573,33.72,34.708,34.377,34.766,35.087,35.278,35.515,35.746,34.788,34.249,33.965,33.812,33.415,33.299,33.234,33.603,33.085
Tanzania,135.983,133.498,129.266,127.52,127.632,130.058,129.206,131.851,129.348,129.552,131.585,132.702,131.628,129.96,130.971,132.022,129.485,125.431,122.234,120.461,119.387,117.857,116.938,121.581,126.334,129.069,130.99,129.643,127.938,126.38,124.482,123.652
Uganda,177.405,177.868,182.825,182.141,177.85,180.352,184.262,180.469,176.837,173.3,167.322,163.393,158.333,151.575,148.768,144.538,143.676,140.807,136.61,133.408,128.949,128.522,129.208,127.918,125.144,123.351,117.755,114.781,113.187,112.081,109.579,107.938
Ukraine,58.033,60.599,61.554,61.192,59.365,54.586,50.424,45.099,39.974,33.662,30.769,28.516,28.957,29.266,30.018,29.858,30.502,31.492,32.961,32.642,30.23,29.72,29.609,28.337,28.32,28.585,26.365,22.932,19.558,16.547,15.323,15.642
Uruguay,62.495,64.151,64.967,65.602,67.777,68.548,68.845,68.215,66.88,71.003,70.557,70.794,70.262,66.635,64.987,68.171,67.703,65.74,65.588,65.45,64.922,65.402,65.42,62.924,59.981,57.871,53.316,48.21,42.587,38.377,35.927,36.226
United States,60.633,61.28,59.586,57.784,56.565,54.134,51.6,50.195,49.367,48.021,46.734,44.099,41.761,40.338,39.658,38.963,39.756,40.38,39.629,37.647,34.436,31.381,29.137,26.447,24.036,21.899,19.867,18.423,17.06,16.414,15.83,15.966
Uzbekistan,43.569,47.113,54.108,63.574,63.165,58.44,54.494,45.371,29.697,23.778,20.941,17.503,14.306,11.836,9.457,9.084,8.955,9.33,10.762,18.346,21.669,25.381,26.318,25.394,25.77,24.898,22.444,20.097,19.015,17.452,16.479,15.859
Saint Vincent and the Grenadines,96.492,93.856,91.631,89.546,88.634,85.716,80.984,79.842,77.334,77.19,77.067,74.377,73.74,71.255,67.632,64.859,63.434,63.173,64.592,67.32,65.682,64.403,64.478,63.243,61.615,57.221,53.897,52.185,50.273,49.592,48.417,47.871
Venezuela,97.802,97.348,97.079,96.022,95.543,93.933,94.381,95.026,95.905,98.541,96.234,93.875,92.935,90.151,90.442,94.324,96.178,95.735,96.428,97.064,96.868,95.743,96.062,95.08,92.555,90.609,89.135,88.435,86.243,85.343,84.075,82.715
Viet Nam,43.715,46.525,48.217,47.314,45.447,43.176,37.883,34.302,30.71,29.019,27.968,27.014,26.532,25.089,26.263,26.266,27.366,28.725,30.388,32.923,34.991,35.397,36.088,36.798,36.25,35.761,34.813,34.291,34.514,34.703,34.709,34.6
Vanuatu,82.776,82.641,81.365,80.283,77.393,74.74,72.637,71.772,72.417,72.153,73.959,75.88,73.833,72.625,71.909,70.916,70.847,69.547,69.253,69.345,70.606,72.025,72.722,72.701,72.26,71.024,70.304,67.814,66.55,65.864,64.857,64.063
Samoa,47.926,46.14,47.772,49.042,50.248,49.772,49.414,48.481,47.13,45.226,43.989,42.727,41.451,41.047,39.631,38.018,36.412,36.928,38.549,40.969,44.112,46.253,50.659,49.912,49.526,48.438,46.457,46.493,46.114,45.195,44.192,43.589
Yemen,152.051,154.787,155.738,157.06,148.749,136.456,124.753,124.607,115.579,113.662,110.114,104.982,102.853,103.547,98.376,96.707,98.77,91.971,86.795,81.665,77.304,73.959,70.512,68.876,67.098,64.753,62.113,60.335,58.9,57.83,56.16,54.404
South Africa,95.872,91.064,87.002,82.785,78.896,76.521,72.701,68.071,67.917,68.485,65.691,61.714,58.401,59.15,59.705,56.003,57.98,58.012,70.671,67.672,67.824,72.582,71.595,77.424,83.046,78.367,70.813,63.706,59.361,64.982,62.742,61.206
Zambia,150.216,150.802,150.525,152.476,153.7,151.831,153.561,151.69,154.74,158.034,158.291,153.149,149.341,146.529,144.502,141.753,139.452,137.236,135.444,134.636,133.273,133.028,132.467,131.696,130.447,128.861,129.067,128.315,124.849,122.836,119.009,117.017
Zimbabwe,102.251,102.11,100.669,99.349,98.295,97.706,96.313,97.426,98.39,100.369,100.942,102.83,102.211,103.219,103.553,106.648,104.788,103.97,107.481,109.8,110.566,110.219,109.796,107.574,105.952,102.084,100.884,98.265,98.507,97.354,96.18,94.312
