Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Azerbaijan,,,,,,,,,447.751764379502,427.796653636505,382.17217253398,456.27250166494,572.633618191897,673.190868703464,761.08273620035,947.140390652701,1378.44816504529,2062.96893153505,3092.1880393251,3275.46160334341,4040.20530953317,4784.73945434209,5294.53768774421,5674.20814037456,6051.69706201243,4460.30160976384,3029.30599861744,3226.15244834145,3414.82296711033,3656.14168229445,3530.66053678637,3965.42439576196
Burundi,149.249788359154,153.81949259043,135.931481042864,121.162749655007,114.092188689334,103.883765436996,82.3050400120126,101.043055966466,87.8251225224171,92.0441107053068,101.215468890145,90.2505741013015,75.8459181614786,50.8031895732322,68.9453764048888,87.821822204905,104.461317570979,89.5895731586908,102.163676751243,111.863384731219,137.801936229988,143.933545612263,163.632263137615,168.763875092662,180.931615965556,208.080391888021,165.447320510769,165.851121590834,168.281155714724,157.475485123146,154.903951374683,155.914279774751
Belgium,17687.3722655193,18087.654765824,20048.8909289191,19260.132868141,21122.5391765204,24603.4106167395,23714.3239542788,21429.0674517853,21830.1196616998,21654.6247058331,19849.0863318723,19540.0712800529,21180.8623691088,25875.2457270526,29772.0140834378,30809.4826448051,32327.9315602045,36972.4891243131,40409.1579109223,36866.0491099004,36326.6393258806,38266.9837421049,36945.8409992463,38766.0380436211,39529.631063782,33799.7398337937,34528.4905949401,36341.1910737419,39046.7014085377,38340.1219991244,36801.2817418139,41743.0142804966
Benin,312.639292548179,308.024168057345,238.580459057813,320.41626970026,198.802300601439,261.898836221719,276.602611457736,262.721436001018,279.879956723867,434.257422230681,407.320092082402,422.044005513137,478.63385738957,597.683767652136,674.348437190017,698.74481270697,725.533729087594,820.491442022552,955.806869658808,915.408811865928,866.930513953977,954.062810628932,974.425497222887,1079.28726421208,1117.78213060069,933.975039449297,941.672748613807,973.661392117466,1060.95164096564,1038.18537909855,1093.88580119587,1210.8868870626
Burkina Faso,313.13367979088,308.730812991184,322.15377303042,298.988504462429,170.699100214458,210.656547511535,225.040136622506,206.301707264872,228.812931041318,269.187894474857,233.754575015458,243.013755383516,265.292395789698,336.349083580868,373.429328597874,406.490214134238,419.950289274044,474.629123586021,566.819693752837,538.936117009642,538.393283828944,602.891851755096,631.164656096403,658.749603749097,656.082792655148,544.871665569481,576.228520042035,615.097008711305,678.917771569559,653.221212463206,682.543124385979,666.858377543748
Bangladesh,277.364608669961,266.995205476006,268.83618677797,276.963057489479,277.745220914104,306.019777287631,366.307151095727,375.196871824952,381.179891901124,384.200088448283,392.897659985928,388.529838563877,390.179164803481,422.010922143979,450.753571488185,473.640416971552,484.90923777848,537.441578718239,622.178331726505,691.200516289816,768.868050388871,845.21449031315,870.414581415607,964.944097362783,1082.66098890777,1205.93183684343,1590.93729063939,1716.25439193201,1868.09812502228,2178.80295519644,2290.3924752982,2541.71174641412
Bulgaria,1831.42677987872,955.523004265503,1029.51105039229,1079.92136033723,1001.33342096187,2062.43616404192,1321.48931445301,1231.0701941065,1600.71605552619,1439.82279793832,1373.01513260038,1546.24502547765,1857.50532570537,2371.1872791671,2944.82116586447,3338.79265351051,3734.94184005398,4613.52183071815,5971.73998792042,5759.80281082656,5620.27110440547,6408.16262013239,6243.72397865396,6422.010444937,6643.09588537673,5819.87762443473,6238.05493669841,6970.95551448992,7752.82289796767,8165.63288119688,8311.25395727221,10114.5235213919
Bahrain,4726.90659494177,6271.81539659485,5880.37574334851,6080.65661143736,6513.30094036414,6941.12671158643,6787.12634518976,6718.70816141512,6880.75491342138,6607.01881512626,8632.09419084608,8533.76059442188,8853.07156945312,9997.89767776251,11008.7447188146,12190.7742724479,13198.2716754047,14975.5802772389,15701.5197095628,13028.6441720931,13918.8032697994,13149.7382310221,17353.2383752384,17460.7648779284,17401.9074762403,17185.1156389782,17895.1022734052,18636.5741032752,18425.3410425178,18774.7074636746,17191.269814417,
Bahamas,10373.1488285344,10020.0624806383,10131.2166528718,9660.92886008016,9899.98780783763,12253.3734412964,13886.7896451555,18794.0861791967,19849.6689696618,22134.3750758901,22788.5789398883,23003.5204292246,24323.9893966986,24017.9865665244,24209.3628638679,25908.065411164,26203.1119425432,27043.0090588179,26739.1583386115,24748.4250184069,24433.7574756333,24095.782815363,25479.1013587845,24588.7879675769,25392.9415790414,26400.9153274637,26210.5837010033,27762.0979138632,27555.3991153732,28943.0505113697,21338.4906011945,24192.5278094747
Bosnia and Herzegovina,,,,,261.854361862079,397.114974416305,630.52714931513,797.173308854948,1129.96568858745,1220.93361455724,1347.34515695848,1377.33345416388,1561.34609865496,1929.176216149,2420.88709899118,2575.93030378597,2941.37286126561,3566.86642281857,4464.75816120343,4158.69598021837,3980.19231131748,4299.08313477215,3971.40034096986,4286.79363914009,4366.49479837595,3873.52985643584,4088.92427595058,4421.66346391496,4999.02151025099,5081.76521573539,5069.99917992531,5971.24253225669
Belarus,,,1418.26853203973,1366.90572392995,1255.83684731417,1161.48944531287,1228.20371485109,1174.45167233917,1284.18605114791,1021.48407277844,1077.72341662085,1057.56631010623,1261.96685721397,1558.58487207867,2024.72218370917,2676.13727395177,3274.49139349025,4001.68209021382,5353.01906035806,4480.50800060588,5017.31026339701,5460.29589525563,5735.83109017894,6490.27112693149,6842.25522471949,4824.41947817156,4055.47952046963,4690.77961248574,5139.38472293261,5563.11300876083,5200.94407492104,5812.02174051461
Belize,2759.06138733148,2935.62795425755,3326.41206882005,3521.89698814921,3554.33931054566,3684.53521821866,3727.13997714319,3690.84159919795,3731.682354711,3772.58402809084,3737.16230897886,3720.64353477302,3835.3484670413,3846.156170678,3917.62389803559,4018.37637682415,4117.98751143907,4151.84176633341,3966.36682907142,4049.79956106678,3887.56178973155,4021.23739523251,4175.99975692294,4459.98713877892,4621.4955229873,4912.61272933351,4869.34818869705,4772.05540508598,4660.24262821026,4787.39752957686,4181.93157944865,4823.4817941724
Bolivia,580.949512978829,642.288724561438,673.279380443786,672.064270602023,685.739541331001,755.765010192964,823.518906574075,868.312667042513,923.560113050489,863.963988934891,835.754324077329,807.258324394964,767.464869811128,754.939363961726,781.353855634379,814.392088723506,941.627236939215,1070.51023662264,1377.4771736431,1448.65961509689,1576.39661516533,1837.47061323146,1962.12970295758,2189.59759928125,2371.15080793756,2515.20152672481,2598.98750107778,2742.07465702613,2882.40186209,2914.49250990511,2626.22070534977,2625.31992475194
Brazil,2137.15385913104,1868.36045536029,1760.49693212814,1941.85136464937,2710.77493285915,4065.63506952059,4474.08186847406,4508.44288641973,4264.07553939894,2837.46932472584,3049.84001570879,2553.03127528659,2280.03593879109,2467.2496637831,2943.66413471203,3854.84328249938,4774.95962537831,5996.46902170707,7084.23825622308,6849.15578857777,8758.13558495451,10109.9180318797,9206.27501792067,9304.49323758506,9089.28314421543,6552.61721253539,6449.63599724466,7502.89370180498,6849.38818650754,6679.16788400378,5253.75320446789,5647.13391471309
