Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Dominican Republic,,,,,,,,,,,,,86.996467590332,,,,,88.2444610595703,,,89.5387268066406,90.1063766479492,90.1551818847656,90.8581466674805,91.7637634277344,91.9912109375,93.7784576416016,,,,,
Algeria,,,,,,,,,,,,,69.8734970092773,,,,72.648681640625,,75.1360473632812,,,,,,,,,,81.4078369140625,,,
Ecuador,88.2987594604492,,,,,,,,,,,90.9840316772461,,,,,,92.0967864990234,92.3900527954102,92.2497634887695,91.8540420532227,91.5868988037109,92.0647277832031,93.2946319580078,94.2226409912109,94.4556579589844,94.350227355957,92.8297882080078,,,93.6260986328125,94.4835891723633
Egypt,,,,,,,55.5870018005371,,,,,,,,,67.3318710327148,66.3699111938477,,,,72.0478515625,,73.865592956543,72.442497253418,,,,71.1682510375977,,,,
Eritrea,,,,,,,,,,,,,52.5139503479004,,,,,,64.662971496582,,,,,,,,,,76.5705184936523,,,
Spain,,96.4949722290039,,,,,,,,,,,,,97.1651229858398,97.7506866455078,97.7521362304688,97.9388427734375,97.6306076049805,97.6792678833008,97.7489013671875,97.7837524414062,97.8945388793945,98.0791320800781,98.0937194824219,98.1432571411133,98.2505111694336,,98.4365005493164,,98.5944595336914,
Estonia,,,,,,,,,,,99.7671966552734,,,,,,,,,,,99.8857879638672,,,,,,,,,,99.870002746582
Ethiopia,,,,,27.0113506317139,,,,,,,,,,35.9000015258789,29.8203392028809,,38.995979309082,,,,,,,,,,51.7711791992188,,,,
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,,,,72.2336730957031,,,,,,,,,,,,,,,,,,,82.2837982177734,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,,,,,,,,,,,,,99.6523513793945,,,,,,,,,,,,99.5861892700195,,,99.3642578125,,,,
Ghana,,,,,,,,,,,57.8974685668945,,,,,,,,,,71.4970703125,,,,,,,,,,80.379997253418,
Guinea,,,,,,,20.5537490844727,,,,,,,29.7040195465088,,,,,,,25.3077392578125,,,,32.0038414001465,,,,39.6176795959473,,,45.3300018310547
Gambia,,,,,,,,,,,36.8177299499512,,,,,,,,,,,,,41.9500503540039,,50.7779693603516,,,,,,
Guinea-Bissau,,,,,,,,,,,41.3577690124512,,,,,,,,,,,,,,45.5811614990234,,,,,,,
Equatorial Guinea,,,,,,,,,,,88.3082962036133,,,,,,,,,,94.3705368041992,,,,,,,,,,,
Greece,,92.6104507446289,,,,,,,,,,95.9943618774414,,,,,,,,93.9051132202148,,,,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,64.2116394042969,,,,,,,,69.1017303466797,,,,,,,,,,78.2648620605469,77.0386734008789,81.2858963012695,,,,80.810676574707,,,
Guyana,,,,,,,,,,,,,,,,,,,,84.994010925293,,,,,85.6397323608398,,,,,,,
Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
