Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cabo Verde,252601.216598285,1744334.22803128,450471.753014846,3644068.12685392,2128443.3544658,26180647.1200555,28528007.7360696,11576610.7394555,6793745.39412884,53935025.3549158,34202238.3816146,9010186.20568656,14759046.6769552,39216510.8127633,67638273.8033899,80513541.3322083,131539968.034584,191764359.163339,210903689.269434,126003552.248347,116200563.572313,102246382.223796,128009964.769677,89297443.9961387,180589795.413074,96071472.8368678,126312006.101645,111711633.73814,103550532.589033,122921295.022726,67619883.9199239,91456883.2590196
Costa Rica,162500000.0,178400000.0,226000000.0,246700000.0,297600000.0,336900000.0,426950000.0,409440000.0,614500000.0,619469212.0,723426415.264239,621846413.159734,723172624.768835,774386239.764205,1083718486.49799,1528787464.115,1801002598.41588,2241492021.19677,2436112218.26755,1614614468.45234,1906923793.45078,2733268839.98155,2696295210.67893,3205384976.80294,3242149796.9724,2955521680.83967,2620435490.61534,2924906990.98245,3014543618.02812,2719031329.42268,2103003648.9836,3592802258.09677
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,126615461.385104,81820990.7445387,107441112.68656,83432989.4040103,75174068.6034487,243136818.61367,233749453.825101,546519214.603177,345398143.229373,813054280.084962,854874285.662107,944742873.957096,1103449726.13198,908147517.991038,1118841808.54652,1161973511.03819,1871897927.22828,2294635570.943,12297296307.434,64632059145.0638,31031904287.2207,40445860585.0788,69972767553.5803,25966316070.5419,51738978689.3285,28960532080.4595,8508203489.4198,14406568776.0425,-1110259659.48526,52834747335.586,-26023544826.6398,7723854390.05685
Czechia,,,,654278424.682602,878231739.725255,2567564641.62698,1435279128.15383,1286492873.14104,3700169387.63107,6312596675.96249,4987079129.26384,5640707235.87483,8496609035.7758,2021275745.95501,6423465150.75736,13730164683.4592,7132002407.70599,13815656003.7033,8815393022.10815,5271613701.7927,10167834374.8186,4188736491.29368,9433199804.77647,7357578652.57,8088661929.8803,1699914616.60242,10850612308.2062,11234740946.0941,8324668391.46793,10752120870.768,8515481807.56744,12890950336.4655
Germany,2556702845.61154,4741534933.54524,-2137728434.41913,479814189.252795,7517248751.11651,12041505212.6412,15591797828.854,18638443893.681,29526509277.4565,86035665071.2096,248007397121.859,56948542386.9091,51268214890.6254,65401516009.2493,-20408419557.1429,59835195025.1917,87444159239.0628,50847183837.0148,30954735498.025,56701916794.97,86037502102.1645,97535403952.5493,65443087632.2705,67199694458.9368,19532082849.0843,62475577277.7991,64744235790.2129,109485971372.509,166915563991.374,73974461220.6158,160800654975.269,95903989769.6243
Djibouti,60000.0,2290106.40273237,2290106.40273237,1423579.65575256,1423579.65575256,3218527.9173536,3263542.29382009,3100365.17912908,3173513.54088712,3212901.12029529,3286049.48205333,3392958.62616123,3432346.2055694,14224542.9634089,38543559.8494269,22203341.1920932,108287709.387185,195351140.270424,227654582.182184,96859684.5617569,36501032.5172602,79000230.6986794,109998255.692912,286004467.676864,152998238.812521,143832186.404533,159997974.353059,164929861.974668,170000000.0,174999015.310515,158230011.0,166750130.823032
Dominica,12888888.8888889,15222222.2222222,20411111.1111111,13200000.0,22600000.0,54092592.5925926,17800000.0,21114814.8148148,6511111.11111111,17955555.5555556,17530960.3356493,14634125.6260122,20055378.178856,31342402.2408583,25775900.0469376,18910614.2182176,26177000.0428499,40388728.6507867,56214627.5612374,56770072.1661115,57125819.4388563,50468508.4393333,56319360.0890167,38680839.4126367,12346929.8402072,7160376.50888889,42264926.1072222,22677207.693769,78283172.0287841,63039788.6853796,22837135.9999395,28338715.1282197
Denmark,1132146349.95011,1552515350.88704,1017385349.25764,1712766177.9681,5006178362.05013,4139423319.68617,773444115.829278,2791671359.18635,6674661469.00366,16847919225.9809,36013297907.195,9286404805.96887,4430703178.95052,1184825159.91313,-8804165491.1002,12847031342.3671,2385249288.38419,11809448518.2128,2191215665.76653,3771059440.08035,-11767861925.0632,13558894634.3461,-16349825685.2634,680338945.938662,6577348986.65252,1850770714.86075,7804020827.15213,3607276299.51791,8764023726.34583,-3801733788.9774,-263702466.532691,17431890305.6171
Dominican Republic,132800000.0,145000000.0,179700000.0,190700000.0,208100000.0,417400000.0,134200000.0,408700000.0,668900000.0,1344900000.0,989000000.0,1087900000.0,926000000.0,616530000.0,934480000.0,1118400000.0,1528700000.0,2252900000.0,2728400000.0,1695300000.0,1820200000.0,2197500000.0,3415900000.0,1599900000.0,2385300000.0,2227300000.0,2516100000.0,3597900000.0,2744500000.0,2829200000.0,2460600000.0,3349700000.0
Algeria,334914.564224985,11638686.4524336,30000000.0,1000.0,1000.0,1000.0,270000000.0,260000000.0,606600000.0,291600000.0,280100000.0,1113105540.9,1064960000.0,637853027.0,884749028.0,1155999999.99995,1841000000.00008,1686736539.70385,2638607033.75183,2746930734.16534,2300369124.15828,2571237024.68517,1500402452.8635,1691886707.50796,1502206170.55838,-537792920.921856,1638263953.77737,1230243450.87889,1466116068.03412,1381200049.59264,1143918159.62919,869151161.725393
Ecuador,126000000.0,160000000.0,178000000.0,473720000.0,576330000.0,452480000.0,499680000.0,723950000.0,869980000.0,648410000.0,-23439367.9139981,538568575.17,783261009.55,871513414.023619,836939593.895645,493413835.545644,271428852.53,193872526.93,1057404020.15482,308629890.109,165893320.363638,646084358.687904,567417300.85638,727081206.263418,772389946.091118,1322701337.30748,764208868.122242,629592412.259199,1389467763.14022,979165496.243029,1094850900.76401,648010150.926888
Egypt,734000000.0,253000000.0,459000000.0,493000000.0,1256000000.0,598000000.0,636000000.0,890550000.0,1076000000.0,1065300000.0,1235000000.0,509900000.0,646900000.0,237400000.0,1253300000.0,5375600000.0,10042800000.0,11578100000.0,9494600000.0,6711600000.0,6385600000.0,-482700000.0,2797700000.0,4192200000.0,4612200000.0,6925200000.0,8106800000.0,7408700000.0,8141300000.0,9010100000.0,5851800000.0,5122300000.0
Eritrea,,,10.0,10.0,10.0,,36669547.2231249,40797036.645433,45493.2775877118,83222099.9,27870106.7,12131626.4,22766165.8,24999786.5,24103664.8,1431553.8,15375609.7,7206504.0,39000000.0,91000000.0,91000000.0,39000000.0,41357999.9,43859000.0,46511000.0,49323000.0,52305000.0,55468000.0,61015000.0,-60671910.0,-30349590.0,-31228190.0
Spain,13983611812.0265,12492782828.6164,13275723087.2105,10808165172.6317,8772628136.87355,8281607344.6532,9801379213.11597,9433660064.59714,15714658309.111,19628574139.8537,40509751188.4293,28909416991.4693,39359708554.1526,30744905690.6608,25268192650.5771,27007774843.3639,32927841460.4151,68229666915.1456,74088629877.4064,9549813317.16403,36609340306.4933,26832032514.6508,20848479095.5802,47373243838.9588,32943256862.6093,23037070821.4533,44253339407.6722,31565354023.7855,58626179994.9911,25880652698.1596,38322950850.3138,57190000959.8113
Estonia,,,82271988.6444622,168371544.554155,218447607.214571,206807479.410852,165850731.382423,274049611.936437,595587942.514285,325892789.377935,416214286.787887,592889580.182473,338234260.376913,1038244664.19461,1086893435.16594,3057558404.59854,1758167635.56107,3033145919.8766,1977264596.96392,1866296946.5753,2592255114.54213,1119148299.05953,1787341526.52249,1097942106.98721,1781648554.48116,-715465129.889722,925762256.709316,1735775304.25103,1232358347.85304,3071060276.39206,3758341346.86964,7540406181.6597
Ethiopia,,,170000.0,3500000.0,17210000.0,14140000.0,21930000.0,288490000.0,260670000.0,69980000.0,134639999.9,349399999.9,255000000.0,465000000.0,545100000.0,265111675.482385,545257102.178304,222000572.994807,108537543.965443,221459581.361984,288271568.250744,628624805.998665,278562822.162861,1343876023.73137,1855052153.64106,2626517918.313,4142937496.46329,4017159564.65434,3360419368.65295,2548743427.35754,2395799880.65984,4259445795.28263
Finland,812172838.219176,-232904201.903945,396369713.714145,863526070.917893,277840045.043795,1450710446.10372,752969481.736254,2454075989.11364,12514915951.3826,7797795098.68143,13502068644.6076,3224710299.84937,8094575465.08978,5965369887.32256,6777097341.61981,10867806670.7033,4638725790.33102,21979356204.6661,19406664159.1787,-8825823233.80559,12221008932.1759,-6008001205.17501,4931090894.98296,-4922279528.51917,17528599997.1113,17485137455.9981,5124075140.91557,17149122038.4329,-10571698824.8262,15611668561.8503,-2487590239.30074,23675099375.4691
Fiji,-30386755.8761797,-40188200.0532002,37791314.9836244,-3243015.35567771,-31281482.1138906,-22683100.2607253,-72186987.8144374,-60193603.1308986,20334035.1819074,-147083835.755537,591375.114626136,41301896.3502762,30672578.3302519,40310494.5421484,250597673.082846,172951928.727855,583975309.323135,464230334.109297,679220489.280091,308373711.003253,178091735.587235,217158525.728722,277313671.991809,243782754.036692,377869372.267012,205373209.116505,391619655.400882,387602565.305446,468861002.876235,322282826.115833,239380737.903611,409894560.465739
France,13183285334.811,15152742089.8424,21839501253.074,20754044035.6782,15797125294.9865,23736300874.0228,21971888803.0024,23047924754.756,29518429032.2114,45971216472.0884,41389082664.7628,50142053918.8909,51550483853.8509,42350800678.3509,35608535812.8719,85137061931.2536,78957053786.1349,83777598395.4499,67997446904.9733,18422928061.9131,38889439213.3126,44205811126.5792,32944663317.8722,31589283790.5549,5804878132.66635,42825414105.9409,32803666728.594,35868111746.0373,77493098693.2378,53499337503.7413,19368829836.4655,95864839855.8147
Gabon,73457901.5900881,-54589233.7944703,126940086.185977,-113715590.728322,-99602903.9968595,-195496960.295521,-285112515.098994,-114712203.811615,132605754.18622,89452781.6263726,278061231.967685,-100615451.014713,1160708.31013769,99666154.0233406,313970792.039638,326161877.897877,267805000.0,654808577.188853,693511288.988999,635674956.848352,523939106.191844,1123536918.98497,677327365.545557,324032442.445876,1263109047.12989,41707702.3264655,1243660159.686,1314029329.72,1379070815.859,1553136875.411,1716511505.522,1529221084.118
