Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Switzerland,28442.331604763,28773.0139362181,29093.3238541076,29475.7500522008,30245.3759671361,30821.4370522444,31497.7419568964,32728.0114219533,33857.6531675935,34742.6318631555,36695.2070554187,37822.9275072501,38704.9584597242,38737.3079261209,40176.5707415374,41524.8488732932,46275.5494842863,50929.4927044896,53808.7841127066,52971.3732760585,54432.3330821362,57493.5810559211,59440.9158607666,61656.4661708516,63417.0437157565,65265.04573356,67350.7518747757,68193.5054944094,70688.8187491194,73732.2353322093,72997.8239503282,81603.2073073193
Chile,4437.05641449552,4872.13961485129,5533.63321281324,6026.74984074098,6473.88726498171,7250.18766943476,7959.48592500529,8581.43564282865,8927.83682164128,8921.98457218019,9468.32007053512,9876.22661166652,10239.3846423616,10820.6728849357,11735.17646243,12685.0279639491,15676.5845107979,16875.7125832612,16550.4505182081,16118.3760641462,18104.725602048,20330.527344542,21584.6817024018,22425.59172455,22779.42810456,22691.4843621384,23492.2880341354,24546.9124831181,25564.5375556485,25853.7701486892,25464.8499319251,29148.240521695
China,981.419207420534,1093.56622897686,1262.02548339564,1454.4915919855,1660.34687963985,1860.52506258639,2060.86809986211,2266.72883825823,2448.48229050966,2650.17868573754,2917.24252978556,3208.22995654432,3532.08165141829,3938.73027454873,4427.13100327793,5056.40472418203,5842.77863600308,6818.92340935134,7581.45351262692,8305.76018511512,9254.77960352629,10292.940478173,11168.6972979983,11872.4973811817,12480.3385303005,12897.502286878,13483.3772664595,14243.5326108491,15497.8257403082,16655.3993636127,17209.4429541562,19484.4861576535
Cote d'Ivoire,2756.25353704839,2744.91063006202,2698.27946564369,2657.93227328358,2640.38055223054,2787.38001987785,2952.26236680637,3180.31730299725,3242.54752930437,3227.52017127579,3202.95174265195,3121.72784860442,3007.35726363402,2852.02043375347,2952.04126245591,3005.99833180054,3116.37115254806,3166.67153746249,3310.47535012561,3379.41256459389,3577.70698193952,3384.9309791454,3483.68978882593,3801.61647107286,4254.23089595128,4579.85145969451,4693.67504516721,4836.04836654882,5060.59742978453,5350.01014083108,5377.39444625563,5866.49575760691
Cameroon,2014.18037647256,1943.94214903669,1870.8697946879,1712.72131338507,1731.90467080827,1769.433731542,1827.47508640368,1892.15697581766,1951.6006477742,2014.2988847728,2083.23424833488,2164.67041259965,2236.10069605618,2339.84064917022,2502.3790836283,2567.22358686321,2673.56321336677,2786.08559714249,2838.69507774502,2848.3299563577,2882.75070014928,2957.16345620614,3022.35801135338,3194.16203218593,3369.32489025983,3437.78982576215,3559.13512043726,3691.09472365252,3822.23276458654,3915.82749857609,3870.8294331089,4071.05347014774
Congo Democratic Republic,848.096959017952,776.88169993853,690.051404955549,591.979827617372,554.010830308425,546.246191021379,540.162442554952,510.473103114986,495.95809724773,467.894227633687,432.699339419267,420.272176632106,426.174628480242,445.5148537136,473.958929921215,502.897199875451,528.871699781478,558.900153803526,586.028749368622,587.552815360015,616.532399110794,650.436603207665,650.921589580947,731.932821307684,824.412437591915,877.680835200472,932.405165247328,1023.53983314556,1073.44690557385,1104.84336768272,1102.55351748245,1184.72048571213
Congo Republic,3429.41170224292,3530.78639952825,3605.20416552338,3551.36926630484,3331.57491680786,3442.72374262997,3559.74348658715,3525.35537763059,3620.05085513587,3482.03202057909,3687.23224588555,3769.26533216344,3910.79743422332,3910.65411079644,4016.42944592607,4305.8699382955,4616.63511049667,4267.75686072464,4473.22706795328,4827.90709126624,5152.51778959957,5204.00083364149,6062.8227764881,5810.92238326085,5683.80645993848,4652.6623062708,3944.49675056544,4345.51912316554,4244.59631831872,4267.62152250352,3958.92424240276,4083.09343628469
Colombia,5083.67049407966,5252.63702304741,5479.89158535851,5796.49051326257,6143.69327665406,6475.07925219187,6607.49917795626,6829.08507787015,6825.87076802027,6520.96454507111,6753.46479386828,6911.72749433127,7085.6208098397,7398.18350233824,7888.45008375475,8412.99682930896,9135.67897534929,9891.37577029778,10291.1999875576,10357.3340858966,10830.1951175574,11694.7266079337,12095.6484973702,12798.6631873849,13390.0319482201,13378.6751471778,13971.3353365208,14334.9105821162,15161.312733978,16091.5044541313,15416.3252808236,17586.5250412816
Comoros,1513.47375803149,1442.88858106146,1563.78974510767,1612.22157192969,1526.28954887326,1580.2357294355,1554.55237378961,1610.09009806963,1614.17288645193,1635.19512146015,1818.02205165685,1864.20466530761,1898.09721034132,1937.86195740916,1989.61006346665,2069.17863370587,2146.12323416645,2177.67083913844,2261.34802331538,2301.97128631252,2367.77862867655,2464.35422707787,2655.73487461664,2795.2434656716,2887.06550385631,2884.77485185031,3053.30258484962,3240.17917020286,3374.0416632034,3430.21084045719,3402.87122164648,3562.54447917905
Cabo Verde,1075.48666722997,1102.79147876113,1221.06618270283,1324.86401646817,1572.9518397097,1790.79647291924,1984.07798002732,2192.45617213337,2440.48210239712,2694.99413175801,3090.4723890869,3177.18689544162,3343.94051026484,3501.59957820114,3909.3618134733,4256.04452149249,4680.12462676976,5471.65091632714,5903.59523031406,5791.92630513502,5905.33932603844,6189.69573422689,6048.41406762586,6019.80330326067,5989.40482976005,6242.70523177727,6689.80495084851,7130.85415218192,7490.14137164914,8071.88911593237,6413.5729269877,7014.40251842564
